Unnamed: 0,id,text,tweets
828,1463504993236000770,Venom: Let There Be Carnage [7.1]: Glorious dumb fun. Tom Hardy looks like he's having a blast. The homosexual buddy-romance we all deserve between a man and his alien symbiote.,venom : carnage [ 7.1 ] : glorious dumb fun . tom hardy looks 's blast . homosexual buddy-romance deserve alien symbiote .
829,1463504034883678213,VENOM: LET THERE BE CARNAGE,venom : carnage
830,1463503955066077184,"RT @PS5only: Venom: Let There Be Carnage 
4K UHD + Blu-ray + Digital
List Price $45.99
Price $29.99
Amazon https://t.co/FgvhDmnnVS #ad #Ven…",rt @USER : venom : carnage 4k uhd + blu-ray + digital list price $ 45.99 price $ 29.99 amazon URL #ad #ven …
831,1463503911168348160,Now watching Venom: Let There Be Carnage. 🍿 https://t.co/Ncjel8dphP,watching venom : carnage . 🍿 URL
834,1463503369289437194,"GAJAHMADA CINEMA TEGAL
Kamis, 25 November 2021

Cinema 1
VENOM: LET THERE BE CARNAGE (Remaja)
14:55 | 16:55 | 18:55 https://t.co/CfVwjD77aH","gajahmada cinema tegal kamis , 25 november 2021 cinema 1 venom : carnage ( remaja ) 14 : 55 | 16 : 55 | 18 : 55 URL"
838,1463502368176316421,"Venom - Tempo de Carnificina (Venom: Let There Be Carnage) - 2021
⭐️⭐️⭐️⭐️
 
muito bom, cletus/carnificina e shriek tem muita vibes michael e mallory knox de assassinos por natureza https://t.co/tY8q9ttTRO","venom - tempo de carnificina ( venom : carnage ) - 2021 ⭐ ️ ⭐ ️ ⭐ ️ ⭐ ️ muito bom , cletus / carnificina shriek tem muita vibes michael mallory knox de assassinos por natureza URL"
840,1463502100781051905,RT @CynthiaIgobah: The movie VENOM LET THERE BE CARNAGE  wasn't really necessary. Wasted my over 800mb on downloading the rubbish,rt @USER : movie venom carnage n't . wasted 800mb downloading rubbish
841,1463501716100321280,Venom Let There Be Carnage naman sunod pagtapos ng Shang Chi,venom carnage naman sunod pagtapos ng shang chi
843,1463501417302433795,"Go behind-the-scenes into the making of Carnage with Visual Effects Supervisor Sheena Duggal. Dive deeper into her design and more when you get #VenomLetThereBeCarnage, now on Digital. @venommovie https://t.co/nTuj1He2zc https://t.co/RbmzNpLBAC","behind-the - scenes carnage visual effects supervisor sheena duggal . dive deeper design #venomlettherebecarnage , digital . @USER URL URL"
846,1463500396098625537,"RT @DarthKiller97: Guía para ir a ver No Way Home.
1. Spider-man.
2. Spider-man 2
3. Spider-man 3
4. The Amazing Spider-man
5. The Amazing…",rt @USER : guía para ir ver home . 1 . spider-man . 2 . spider-man 2 3 . spider-man 3 4 . amazing spider-man 5 . amazing …
847,1463499901002678276,WE'RE GETTING VENOM LET THERE BE CARNAGE TOMORROW YESSSSSSSSSSSSSSSSSSSSSSSSSSS,'re getting venom carnage tomorrow yesssssssssssssssssssssssssss
848,1463499691950317568,"Just watched Venom : Let there be Carnage..

Mid credit scene! MUCH HYPE OVERLOAD!!!!!!!!!",watched venom : carnage .. mid credit scene ! hype overload ! ! ! ! ! ! ! ! !
849,1463499509619728389,"RT @gocinemago: فيلم : Venom:Let There Be Carnage 
من  أفلام الأكشن والمغامرة  الممتعة مازال يعرض الآن  في صالات السينما 
تابع مواعيده من ت…",rt @USER : فيلم : venom : carnage من أفلام الأكشن والمغامرة الممتعة مازال يعرض الآن في صالات السينما تابع مواعيده من ت …
850,1463499403529158656,Venom Let There Be Carnage,venom carnage
852,1463499178240217090,yun oh malinaw na yung venom: let there be carnage,yun oh malinaw na yung venom : carnage
853,1463499177929756677,"VENOM: LET THERE BE CARNAGE. It’s a fun + thrilling popcorn movie with a fair share of action and humor that’s never meant to be taken seriously. Don’t expect an Oscar nominated screenplay + you’ll enjoy it.

BUT THAT MID CREDIT SCENE IS SO FUCKING EPIC!!!

#RekomenFilem https://t.co/h4m1dV9vud",venom : carnage . ’s fun + thrilling popcorn movie fair share action humor ’s meant seriously . n’t expect oscar nominated screenplay + ’ll enjoy . mid credit scene fucking epic ! ! ! #rekomenfilem URL
855,1463499038301593609,"فيلم : Venom:Let There Be Carnage 
من  أفلام الأكشن والمغامرة  الممتعة مازال يعرض الآن  في صالات السينما 
تابع مواعيده من تطبيقنا 

iOS: https://t.co/0eNQCSU8Sh
Android: https://t.co/Js0Myakcco
https://t.co/5PbBxTcPns

#Movies #Action #Horror #Thriller #Adventure #Animation https://t.co/muXBk53pFR",فيلم : venom : carnage من أفلام الأكشن والمغامرة الممتعة مازال يعرض الآن في صالات السينما تابع مواعيده من تطبيقنا ios : URL android : URL URL #movies #action #horror #thriller #adventure #animation URL
856,1463498814782849031,"Watched the new James Bond film last night and the new venom let there be carnage and gotta say,both were really good 👌🏻Anyone else seen them?","watched james bond film night venom carnage gotta , 👌 🏻 else seen ?"
858,1463498644431065096,I rated Venom: Let There Be Carnage (2021) 6/10  #IMDb  https://t.co/OM8p88BSKM,rated venom : carnage ( 2021 ) 6 / 10 #imdb URL
864,1463498011011686406,Some Brief Thoughts on VENOM: LET THERE BE CARNAGE https://t.co/XNETL4D5O1,brief venom : carnage URL
867,1463497355471331328,Venom Let There Be Carnage 2021 Hollywood English Full Movie Download (torrent link) https://t.co/YK6NonRKAj,venom carnage 2021 hollywood english movie download ( torrent link ) URL
868,1463497313121300489,Venom Let There Be Carnage 2021 Hollywood English Full Movie Download https://t.co/INclSjOHOW,venom carnage 2021 hollywood english movie download URL
869,1463497312559370244,Venom Let There Be Carnage 2021 Hollywood English Full Movie Download (telegram link) https://t.co/bKUBob0L6A,venom carnage 2021 hollywood english movie download ( telegram link ) URL
871,1463496731983630339,Hawkeye and Venom:Let There Be Carnage!!!!!,hawkeye venom : carnage ! ! ! ! !
876,1463495922655105027,Sony VENOM: LET THERE BE CARNAGE Vignette – The Shape of Carnage TV Commercial 2021 https://t.co/ne0MFfTVZv,sony venom : carnage vignette – shape carnage tv commercial 2021 URL
877,1463495841834962944,"RT @moviemenfes: ‼️ MVS VENOM: LET THERE BE CARNAGE SPOILERS ‼️

🕯 petition for sony to stop recreating gwen’s iconic d word scene 🕯 https:…",rt @USER : ‼ ️ mvs venom : carnage spoilers ‼ ️ 🕯 petition sony stop recreating gwe n’s iconic word scene 🕯 URL
879,1463495632325251080,"Search 777 in the app to open movie feature. #Free streaming #""Venom: Let There Be Carnage"" #Movies # TV Shows. Install Link 👇👇👇 :
https://t.co/kH2oIt7ECt","search 777 app movie feature . #free streaming # "" venom : carnage "" #movies # tv . install link 👇 👇 👇 : URL"
880,1463495596040404995,Venom: Let there be Carnage was the weirdest buddy cop movie I have seen in a long time.,venom : carnage weirdest buddy cop movie seen time .
882,1463495419078463488,#nw venom: let there be carnage (2021),#nw venom : carnage ( 2021 )
883,1463495337239265281,Just watched Venom : Let there be carnage HD Jana na kuna Hawkeye already https://t.co/kavEK1aEyk,watched venom : carnage hd jana na kuna hawkeye URL
885,1463494279586738189,venom: let there be carnage is so goood i am being serious,venom : carnage goood am serious
886,1463494235357949953,RT @mykectown: Speaking of...while working today I watched Venom: Let There Be Carnage. OK. This wasn't just bad. It was BAD. Like trash le…,rt @USER : speaking ... watched venom : carnage . ok . n't bad . bad . trash le …
887,1463494162980950025,"Review: Yes, ‘Venom: Let There Be Carnage’ Is A Love Story via Tessa Smith @YourMoneyGeek https://t.co/xnRXCreFm3","review : yes , ‘ venom : carnage ’ love story via tessa smith @USER URL"
889,1463493644250501129,"@thenervousgeek Army of the Dead, Luca, Mitchells Vs The Machines and Venom Let There Be Carnage.","@USER army dead , luca , mitchells vs machines venom carnage ."
891,1463493499639058439,"200. VENOM LET THERE BE CARNAGE. Sedikit kecewa filmnya terasa hambar, padahal musuhnya Carnage, demen Mid Credit Scene nya ajah. 2.5 of 5 stars https://t.co/WCAjhL9cGA","200 . venom carnage . sedikit kecewa filmnya terasa hambar , padahal musuhnya carnage , demen mid credit scene nya ajah . 2.5 5 stars URL"
892,1463493424263294978,RT @ItsSpoilerTime: 💥Vista previa ampliada de los primeros 7 minutos de #Venom: Let There Be Carnage. https://t.co/8PQFkiyXTb,rt @USER : 💥 vista previa ampliada de los primeros 7 minutos de #venom : carnage . URL
894,1463492934884540424,Venom: Let There Be Carnage on TV Time فلم زبالة و عشوائي نصيحة بس شوفوا مشهد الكريدت سين واسحبوا على الفلم  https://t.co/jmk7lHPGka https://t.co/j41Sw7g9td,venom : carnage tv time فلم زبالة و عشوائي نصيحة بس شوفوا مشهد الكريدت سين واسحبوا على الفلم URL URL
896,1463492749731057665,venom let there be carnage was a solid 2/10 how can marvel even make a movie that bad 😭,venom carnage solid 2 / 10 marvel movie bad 😭
899,1463492659906023428,RT @DiscosPerfectos: Venom Let There Be Carnage: Por momentos parece una parodia del género de súper héroes. Lo mejor que tiene es su caren…,rt @USER : venom carnage : por momentos parece una parodia del género de súper héroes . lo mejor que tiene es su caren …
900,1463492395635511299,― Venom: Let There Be Carnage (2021) https://t.co/DBut3a8EeN,― venom : carnage ( 2021 ) URL
901,1463491699636781064,"Just finished Venom Let There Be Carnage. That was a very weak movie. Weak story, weak characters, overall weak. And not even the mid credits scene can save it.","finished venom carnage . weak movie . weak story , weak characters , overall weak . mid credits scene save ."
905,1463490482177290247,Everyone absolutely annoying hawkeye while I'm here watching venom: let there be carnage,absolutely annoying hawkeye 'm watching venom : carnage
906,1463490366821208070,"Okay Tom Hardy, you just got a new fans, me!

Not just because your excellent acting skills but also script writing skills on Venom: let there be carnage!

By the credit ending scene, i think venom will be on Spider Man: No Way Home 

Tom Hardy and Tom Holland? Double Tom /TH //","okay tom hardy , fans , ! excellent acting skills script writing skills venom : carnage ! credit scene , venom spider : home tom hardy tom holland ? double tom / th / /"
908,1463490305534144513,The movie VENOM LET THERE BE CARNAGE  wasn't really necessary. Wasted my over 800mb on downloading the rubbish,movie venom carnage n't . wasted 800mb downloading rubbish
909,1463490144271581187,"Finally saw “Venom : Let There Be Carnage”.

Wish I still hadn’t.

Some of the worst dialogue since “The Room”.

What a piece of crap.",finally “ venom : carnage ” . wish n’t . worst dialogue “ ” . piece crap .
910,1463489955280211973,"43. Venom Let There Be Carnage (2021) Una decepción en todo el sentido, si bien la 1 no era excelente, esta hace todo peor, efectos, actuaciones, historia, prácticamente todo. No es recomendable ni para entretenerse, salvo la escena post creditos y las interacciones de Venom https://t.co/ompMW25dx1","43 . venom carnage ( 2021 ) una decepción en todo el sentido , si bien la 1 era excelente , esta hace todo peor , efectos , actuaciones , historia , prácticamente todo . es recomendable ni para entretenerse , salvo la escena post creditos las interacciones de venom URL"
912,1463489601625108488,"One of the most memorable scenes in #VenomLetThereBeCarnage was filmed right here in London at one of our Premiere Locations, @TobaccoDockLon.

Learn all about how it was put together from Locations Manager @smlocations + Tobacco Dock's Sarah Clayton!

https://t.co/WugLGnXUUr","memorable scenes #venomlettherebecarnage filmed london premiere locations , @USER . learn locations manager @USER + tobacco dock 's sarah clayton ! URL"
914,1463488991601250308,Venom 2; Let there be carnage….watching tonight😗💕,venom 2 ; carnage … . watching tonight 😗 💕
918,1463488196017147909,VENOM:Let THERE BE CARNAGE 🥰🥰😍😍MOVIE NIGHT FOR ME https://t.co/Hnr5dVCj2k,venom : carnage 🥰 🥰 😍 😍 movie night URL
919,1463486783849566209,"@VootSelect Venom : let there be carnage 
#KaranIsTheBoss",@USER venom : carnage #karanistheboss
923,1463486106691854336,"Venom: Let There Be Carnage (2021)

I will say comic book enjoyment movie but then I did enjoy the first more. Pretty cool tho

It got a lot better after 40mins, fun to watch with friends with plenty booze. 

I need to know why Venom licked Tom Holland's face🤣

#ScumRating: 7/10 https://t.co/FO7GUDKJwP","venom : carnage ( 2021 ) comic book enjoyment movie enjoy . pretty cool tho lot 40mins , fun watch friends plenty booze . venom licked tom holland 's 🤣 #scumrating : 7 / 10 URL"
927,1463485609331367939,"Venom: Let There Be Carnage

HES JUST LIKE ME FR https://t.co/1VLRYePcI8",venom : carnage hes fr URL
928,1463485545867362306,Venom Let There Be Carnage: Por momentos parece una parodia del género de súper héroes. Lo mejor que tiene es su carencia absoluta de solemnidad. Y solo dura una hora y media. Dos discos sobre cinco. https://t.co/V7V0SiUeMy,venom carnage : por momentos parece una parodia del género de súper héroes . lo mejor que tiene es su carencia absoluta de solemnidad . solo dura una hora media . dos discos sobre cinco . URL
930,1463485096263139329,RT @georgendebele22: Venom Let There Be Carnage is insane lmao,rt @USER : venom carnage insane lmao
933,1463484601104437248,Ang post credit scene sa Venom: Let There be Carnage. DAAAMN,ang post credit scene sa venom : carnage . daaamn
935,1463484511602184194,"RT @wayangpeople: Series/movies to review this week! Jom ke instagram kami untuk score!

1) Darli and the Cocky Prince (Viu/Kdrama)
2) Doct…",rt @USER : series / movies review week ! jom ke instagram kami untuk score ! 1 ) darli cocky prince ( viu / kdrama ) 2 ) doct …
936,1463483954980438016,"87- Shang-Chi et la Légende des Dix Anneaux (2021)
88- Les Éternels (2021)
89- Red Notice (2021)
90- Venom (2018)
91- Venom : Let There Be Carnage (2021) https://t.co/eYY14XG8l7",87 - shang-chi et la légende des dix anneaux ( 2021 ) 88 - les éternels ( 2021 ) 89 - red notice ( 2021 ) 90 - venom ( 2018 ) 91 - venom : carnage ( 2021 ) URL
937,1463483926421250057,just watched venom let there be carnage. venom sounds a lot cooler in japanese 😜,watched venom carnage . venom sounds lot cooler japanese 😜
